# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 1608, mean observations per image: 3658.31
771 0.975141 -0.0798771 0.144744 -0.147543 0.253101 0.367417 0.423508 771 frame_0000000960_3.jpg
772 0.982659 0.0031405 0.154077 -0.10311 1.43126 0.400566 0.595267 772 frame_0000000960_4.jpg
773 0.997217 -0.0342 -0.0616691 0.0242109 1.27964 0.778375 1.3559 773 frame_0000000965_1.jpg
774 0.987502 0.0508449 -0.148495 0.0142958 1.90502 0.678447 2.24112 774 frame_0000000965_2.jpg
775 0.975787 -0.0813836 0.152534 -0.133977 0.286163 0.364928 0.413966 775 frame_0000000965_3.jpg
776 0.97746 -0.00169056 0.180641 -0.109261 1.49782 0.328084 0.644916 776 frame_0000000965_4.jpg
777 0.996392 -0.0171901 -0.0821855 0.0124078 1.22888 0.661775 1.43383 777 frame_0000000970_1.jpg
778 0.98872 0.0392554 -0.143213 0.0195532 1.91188 0.725859 2.16354 778 frame_0000000970_2.jpg
779 0.974972 -0.0823498 0.161707 -0.128452 0.325504 0.362157 0.410456 779 frame_0000000970_3.jpg
780 0.977959 -0.00727939 0.175402 -0.113037 1.56174 0.327254 0.64111 780 frame_0000000970_4.jpg
781 0.993412 0.0130816 -0.110731 0.0264686 1.1299 0.622856 1.5163 781 frame_0000000975_1.jpg
782 0.984916 0.0293369 -0.168143 0.0284173 1.8339 0.805265 2.27495 782 frame_0000000975_2.jpg
783 0.973169 -0.0722383 0.175596 -0.129961 0.393292 0.353634 0.430994 783 frame_0000000975_3.jpg
784 0.979499 -0.0154852 0.164639 -0.115051 1.59163 0.265139 0.799293 784 frame_0000000975_4.jpg
785 0.98999 0.0378764 -0.13008 0.0395635 1.00209 0.593873 1.51608 785 frame_0000000980_1.jpg
786 0.982614 0.03374 -0.179409 0.0338198 1.83568 0.807494 2.36487 786 frame_0000000980_2.jpg
787 0.968188 -0.0603389 0.191396 -0.14946 0.457148 0.312677 0.421667 787 frame_0000000980_3.jpg
788 0.98344 -0.0039038 0.14351 -0.11061 1.63642 0.34797 0.69476 788 frame_0000000980_4.jpg
789 0.984992 0.0529093 -0.15647 0.0500759 0.909731 0.588354 1.53436 789 frame_0000000985_1.jpg
790 0.983002 0.0455088 -0.173429 0.0394688 1.91398 0.806073 2.38717 790 frame_0000000985_2.jpg
791 0.960155 -0.0545683 0.209571 -0.176647 0.528486 0.277476 0.389672 791 frame_0000000985_3.jpg
792 0.983753 -0.00113466 0.143088 -0.108416 1.66324 0.330001 0.747473 792 frame_0000000985_4.jpg
793 0.98325 0.0613463 -0.161629 0.0577315 0.89283 0.600514 1.58829 793 frame_0000000990_1.jpg
794 0.984029 0.0465768 -0.168885 0.0315366 1.94606 0.775971 2.38955 794 frame_0000000990_2.jpg
795 0.955996 -0.0388236 0.231321 -0.176222 0.594774 0.253473 0.36449 795 frame_0000000990_3.jpg
796 0.984905 -0.0234268 0.131411 -0.110205 1.64879 0.292923 0.931445 796 frame_0000000990_4.jpg
797 0.986641 0.0540858 -0.146156 0.0474555 0.954117 0.594442 1.54248 797 frame_0000000995_1.jpg
798 0.983393 0.0392122 -0.175156 0.0268701 1.97843 0.787789 2.42979 798 frame_0000000995_2.jpg
799 0.945587 -0.0284755 0.254911 -0.200186 0.650279 0.192718 0.322782 799 frame_0000000995_3.jpg
800 0.989869 -0.0256798 0.107982 -0.0885424 1.66383 0.41091 0.913403 800 frame_0000000995_4.jpg
801 0.990903 0.0491984 -0.119234 0.0383912 1.02014 0.591423 1.44738 801 frame_0000001000_1.jpg
802 0.982903 0.0292847 -0.180919 0.0176559 1.97612 0.755342 2.45039 802 frame_0000001000_2.jpg
803 0.93947 -0.0259206 0.270912 -0.208161 0.690096 0.150679 0.264359 803 frame_0000001000_3.jpg
804 0.992671 -0.0335813 0.0878407 -0.075905 1.6783 0.459125 1.03399 804 frame_0000001000_4.jpg
805 0.994987 0.0361121 -0.0839984 0.0405027 1.08668 0.649352 1.31494 805 frame_0000001005_1.jpg
806 0.980168 0.0369728 -0.194085 0.015308 1.96444 0.731349 2.5192 806 frame_0000001005_2.jpg
807 0.945418 -0.0333003 0.262792 -0.189779 0.727136 0.166268 0.263084 807 frame_0000001005_3.jpg
808 0.992202 -0.0242953 0.0889786 -0.0838258 1.70636 0.477132 0.953911 808 frame_0000001005_4.jpg
809 0.997643 0.018398 -0.0553724 0.0360999 1.10197 0.621715 1.16579 809 frame_0000001010_1.jpg
810 0.979924 0.0215498 -0.197516 0.0165015 1.95457 0.842587 2.52941 810 frame_0000001010_2.jpg
811 0.952918 -0.0530074 0.24391 -0.172181 0.724946 0.148032 0.364172 811 frame_0000001010_3.jpg
812 0.992062 -0.0420942 0.0838738 -0.0837036 1.76468 0.509631 0.999749 812 frame_0000001010_4.jpg
813 0.997131 -0.00938454 -0.0671622 0.0336275 0.996032 0.636254 1.16772 813 frame_0000001015_1.jpg
814 0.977894 0.00998778 -0.206876 0.0287395 1.94274 0.910649 2.57225 814 frame_0000001015_2.jpg
815 0.963835 -0.0583459 0.205984 -0.158708 0.762327 0.200182 0.387069 815 frame_0000001015_3.jpg
816 0.992605 -0.0410256 0.0789115 -0.08261 1.81963 0.52281 1.00796 816 frame_0000001015_4.jpg
817 0.992928 -0.0201768 -0.104421 0.0527644 0.873367 0.739996 1.1644 817 frame_0000001020_1.jpg
818 0.974854 0.0112509 -0.21965 0.0358769 1.90903 0.951336 2.65482 818 frame_0000001020_2.jpg
819 0.973685 -0.0666578 0.163284 -0.144334 0.762742 0.216049 0.497504 819 frame_0000001020_3.jpg
820 0.992957 -0.0449464 0.0757914 -0.0792012 1.87637 0.529495 1.03625 820 frame_0000001020_4.jpg
821 0.991216 -0.0335509 -0.106416 0.0709922 0.851654 0.782523 1.16089 821 frame_0000001025_1.jpg
822 0.973774 0.021779 -0.22203 0.0446336 1.95269 0.94231 2.72975 822 frame_0000001025_2.jpg
823 0.979976 -0.0742307 0.130721 -0.130569 0.751841 0.255639 0.520788 823 frame_0000001025_3.jpg
824 0.992609 -0.0315282 0.0799186 -0.0857069 1.99912 0.487516 0.996626 824 frame_0000001025_4.jpg
825 0.992632 -0.0179371 -0.0937662 0.0746197 0.877735 0.714257 1.17796 825 frame_0000001030_1.jpg
826 0.97813 0.0437399 -0.198602 0.0436464 2.12351 0.904045 2.69467 826 frame_0000001030_2.jpg
827 0.986285 -0.076158 0.0914419 -0.114365 0.763032 0.322458 0.55078 827 frame_0000001030_3.jpg
828 0.988807 -0.0137158 0.108835 -0.101128 2.04597 0.37525 0.8822 828 frame_0000001030_4.jpg
829 0.991516 0.00207301 -0.0994746 0.0836407 0.771174 0.59167 1.10513 829 frame_0000001035_1.jpg
830 0.985737 0.031897 -0.163072 0.0266954 2.36261 0.925588 2.52949 830 frame_0000001035_2.jpg
831 0.987927 -0.0840737 0.0678172 -0.111055 0.768438 0.340012 0.593154 831 frame_0000001035_3.jpg
832 0.987407 -0.0119997 0.116181 -0.106701 2.06988 0.322169 0.901493 832 frame_0000001035_4.jpg
833 0.987195 0.0347058 -0.128228 0.088316 0.689468 0.496218 1.17329 833 frame_0000001040_1.jpg
834 0.991586 0.01955 -0.127185 0.0141112 2.60168 0.877909 2.34794 834 frame_0000001040_2.jpg
835 0.989111 -0.0813211 0.0390506 -0.116281 0.830699 0.306049 0.716244 835 frame_0000001040_3.jpg
836 0.989122 -0.0304241 0.10669 -0.0965869 2.08806 0.396101 0.934951 836 frame_0000001040_4.jpg
837 0.983367 0.0561133 -0.157368 0.0712441 0.552804 0.443078 1.19837 837 frame_0000001045_1.jpg
838 0.993776 0.00382382 -0.111188 0.00559307 2.71316 0.863342 2.26729 838 frame_0000001045_2.jpg
839 0.988754 -0.0653106 0.0427242 -0.127573 0.774153 0.310532 0.601438 839 frame_0000001045_3.jpg
840 0.990839 -0.041571 0.0958801 -0.0855428 2.12331 0.466278 0.962482 840 frame_0000001045_4.jpg
841 0.982692 0.0578657 -0.163642 0.0647241 0.529402 0.447974 1.1984 841 frame_0000001050_1.jpg
842 0.992731 0.00306808 -0.120318 9.70387e-05 2.75892 0.817747 2.32912 842 frame_0000001050_2.jpg
843 0.992097 -0.0726026 0.0174031 -0.100848 0.796692 0.355417 0.685493 843 frame_0000001050_3.jpg
844 0.991365 -0.0406781 0.0964013 -0.0790387 2.16842 0.494383 0.962839 844 frame_0000001050_4.jpg
845 0.98931 0.0401465 -0.128257 0.0566064 0.57453 0.465794 1.11087 845 frame_0000001055_1.jpg
846 0.995643 -0.000629244 -0.0930629 -0.00577953 2.84008 0.883916 2.103 846 frame_0000001055_2.jpg
847 0.995139 -0.0619598 0.00400271 -0.0764432 0.787994 0.42716 0.682832 847 frame_0000001055_3.jpg
848 0.991643 -0.03781 0.1009 -0.0709456 2.23052 0.5285 0.925889 848 frame_0000001055_4.jpg
849 0.990327 0.0186581 -0.11353 0.077562 0.533134 0.548328 1.0365 849 frame_0000001060_1.jpg
850 0.995097 -0.0284501 -0.0943285 0.00865742 2.90509 1.01793 2.14307 850 frame_0000001060_2.jpg
851 0.997049 -0.0523071 -0.00504067 -0.0559569 0.790346 0.441028 0.755208 851 frame_0000001060_3.jpg
852 0.992371 -0.0337863 0.0996732 -0.0642205 2.2735 0.542727 0.930253 852 frame_0000001060_4.jpg
853 0.992012 0.0221553 -0.105572 0.0653868 0.521988 0.510921 0.991255 853 frame_0000001065_1.jpg
854 0.994347 -0.0279909 -0.101038 0.0167793 2.90048 1.06335 2.19253 854 frame_0000001065_2.jpg
855 0.997213 -0.0520065 -0.0145793 -0.0514685 0.729699 0.437249 0.74808 855 frame_0000001065_3.jpg
856 0.992803 -0.0358837 0.0889507 -0.0717094 2.30862 0.491557 0.989683 856 frame_0000001065_4.jpg
857 0.991697 0.0169751 -0.111284 0.0621704 0.483838 0.497297 0.956313 857 frame_0000001070_1.jpg
858 0.992822 -0.0235337 -0.115952 0.0175094 2.88158 1.05292 2.30948 858 frame_0000001070_2.jpg
859 0.996364 -0.0557287 -0.0550547 -0.0334907 0.657666 0.446899 0.787734 859 frame_0000001070_3.jpg
860 0.992487 -0.0395139 0.077012 -0.0864691 2.34168 0.442002 1.00462 860 frame_0000001070_4.jpg
861 0.991891 0.0119081 -0.100665 0.0766644 0.463611 0.513631 0.91282 861 frame_0000001075_1.jpg
862 0.993993 -0.00717538 -0.106971 0.0219689 2.95882 1.03156 2.29105 862 frame_0000001075_2.jpg
863 0.994073 -0.0477038 -0.0960633 -0.0177686 0.585153 0.497606 0.844739 863 frame_0000001075_3.jpg
864 0.99201 -0.0491584 0.0799437 -0.0843068 2.38877 0.467559 0.982809 864 frame_0000001075_4.jpg
865 0.993811 0.0283387 -0.0838014 0.0671798 0.469383 0.459254 0.877968 865 frame_0000001080_1.jpg
866 0.995646 0.00749112 -0.091017 0.0186934 3.07765 0.958741 2.22337 866 frame_0000001080_2.jpg
867 0.991158 -0.0469129 -0.123887 -0.00753871 0.524041 0.52262 0.877012 867 frame_0000001080_3.jpg
868 0.99279 -0.046994 0.0769498 -0.078979 2.42581 0.477999 0.995295 868 frame_0000001080_4.jpg
869 0.993873 0.0260311 -0.0827639 0.0684764 0.418307 0.4679 0.871931 869 frame_0000001085_1.jpg
870 0.9966 0.0163393 -0.0805738 0.00540211 3.18305 0.829365 2.17987 870 frame_0000001085_2.jpg
871 0.99035 -0.0474205 -0.130215 -0.001698 0.513084 0.547861 0.897127 871 frame_0000001085_3.jpg
872 0.993904 -0.046632 0.0699426 -0.0713381 2.43921 0.501497 1.02775 872 frame_0000001085_4.jpg
873 0.996889 -0.010891 -0.0620145 0.0474113 0.423955 0.512482 0.823056 873 frame_0000001090_1.jpg
874 0.995526 0.0104462 -0.0934429 -0.0093499 3.19072 0.748041 2.25653 874 frame_0000001090_2.jpg
875 0.991754 -0.0467421 -0.119295 -0.00293662 0.536345 0.549429 0.889884 875 frame_0000001090_3.jpg
876 0.993778 -0.0563721 0.0699638 -0.0658261 2.44502 0.530489 1.03435 876 frame_0000001090_4.jpg
877 0.998751 -0.0304627 -0.0354219 0.0176909 0.449937 0.503686 0.775383 877 frame_0000001095_1.jpg
878 0.993233 0.00233753 -0.114863 -0.0170275 3.12276 0.726369 2.39158 878 frame_0000001095_2.jpg
879 0.993361 -0.050779 -0.103188 0.00268483 0.566658 0.570842 0.873513 879 frame_0000001095_3.jpg
880 0.994833 -0.0502389 0.0560987 -0.068086 2.50316 0.521715 1.08167 880 frame_0000001095_4.jpg
881 0.998913 -0.0450179 -0.0119518 -0.00168987 0.457395 0.500379 0.724966 881 frame_0000001100_1.jpg
882 0.989962 -0.0114626 -0.14086 -0.00171191 3.00083 0.904608 2.54293 882 frame_0000001100_2.jpg
883 0.995878 -0.0514045 -0.074633 -0.0038032 0.635825 0.569571 0.853161 883 frame_0000001100_3.jpg
884 0.995579 -0.0473395 0.0608838 -0.0536239 2.55898 0.587422 1.04003 884 frame_0000001100_4.jpg
885 0.99881 -0.0471731 0.00026398 -0.012398 0.462485 0.497211 0.703002 885 frame_0000001105_1.jpg
886 0.985983 -0.0337012 -0.161637 0.023968 2.8945 1.1747 2.62559 886 frame_0000001105_2.jpg
887 0.997619 -0.0514574 -0.0405883 -0.0214498 0.712997 0.541012 0.809287 887 frame_0000001105_3.jpg
888 0.996141 -0.028575 0.0626426 -0.0544311 2.61643 0.532115 1.01781 888 frame_0000001105_4.jpg
889 0.998375 -0.0527793 0.0173851 -0.0126653 0.455569 0.504082 0.679021 889 frame_0000001110_1.jpg
890 0.98191 -0.0375829 -0.180148 0.044572 2.82507 1.31827 2.72041 890 frame_0000001110_2.jpg
891 0.997972 -0.0518093 -0.0191137 -0.0316634 0.763729 0.514052 0.772715 891 frame_0000001110_3.jpg
892 0.99496 -0.0295197 0.0735919 -0.061386 2.66885 0.467816 0.988485 892 frame_0000001110_4.jpg
893 0.998304 -0.0463558 0.0327067 -0.0130359 0.453727 0.472201 0.666987 893 frame_0000001115_1.jpg
894 0.97942 -0.0257118 -0.194494 0.0474079 2.79099 1.28477 2.85552 894 frame_0000001115_2.jpg
895 0.996996 -0.0644582 -0.0131991 -0.0408603 0.798463 0.525327 0.756712 895 frame_0000001115_3.jpg
896 0.994464 -0.0262885 0.0690793 -0.0746891 2.71645 0.36645 1.00813 896 frame_0000001115_4.jpg
897 0.998498 -0.0289966 0.0455156 -0.009432 0.429569 0.446073 0.650065 897 frame_0000001120_1.jpg
898 0.978968 -0.0140605 -0.199709 0.0392522 2.81192 1.18954 2.93154 898 frame_0000001120_2.jpg
899 0.9958 -0.07221 -0.00112277 -0.0562749 0.844131 0.499117 0.743616 899 frame_0000001120_3.jpg
900 0.994582 -0.0271181 0.0594326 -0.080867 2.73518 0.32071 1.06283 900 frame_0000001120_4.jpg
901 0.99884 -0.0269478 0.0393057 -0.00695697 0.378143 0.430108 0.666758 901 frame_0000001125_1.jpg
902 0.977793 -0.0178833 -0.20525 0.0383887 2.81231 1.21713 2.97357 902 frame_0000001125_2.jpg
903 0.994626 -0.0683169 0.0290513 -0.0721617 0.928263 0.489526 0.662557 903 frame_0000001125_3.jpg
904 0.995844 -0.0413161 0.0413426 -0.0698394 2.72591 0.422934 1.11045 904 frame_0000001125_4.jpg
905 0.99745 -0.0497262 0.049838 -0.0117069 0.361686 0.480531 0.625727 905 frame_0000001130_1.jpg
906 0.976424 -0.0320773 -0.208642 0.0451226 2.79894 1.34744 2.98091 906 frame_0000001130_2.jpg
907 0.991979 -0.0654941 0.0660199 -0.085618 1.00622 0.438 0.599409 907 frame_0000001130_3.jpg
908 0.997081 -0.0527308 0.0215148 -0.0508574 2.69745 0.544992 1.19948 908 frame_0000001130_4.jpg
909 0.994834 -0.068501 0.0729069 -0.0172592 0.367516 0.492757 0.582009 909 frame_0000001135_1.jpg
910 0.973944 -0.0464478 -0.215215 0.0543915 2.79854 1.4614 2.9879 910 frame_0000001135_2.jpg
911 0.988342 -0.0502253 0.102277 -0.100981 1.09243 0.382878 0.546895 911 frame_0000001135_3.jpg
912 0.99752 -0.0606128 0.00174054 -0.0357399 2.68593 0.641679 1.28023 912 frame_0000001135_4.jpg
913 0.992328 -0.0748977 0.0960216 -0.0213463 0.374849 0.486173 0.55748 913 frame_0000001140_1.jpg
914 0.972717 -0.0359858 -0.222909 0.0532666 2.81202 1.38892 3.06522 914 frame_0000001140_2.jpg
915 0.982576 -0.0384651 0.132492 -0.12454 1.17047 0.285215 0.474565 915 frame_0000001140_3.jpg
916 0.997718 -0.0569575 -0.0086122 -0.0352189 2.7182 0.635628 1.31731 916 frame_0000001140_4.jpg
917 0.990621 -0.0703167 0.112088 -0.0340883 0.378519 0.464136 0.550474 917 frame_0000001145_1.jpg
918 0.971371 -0.040312 -0.226409 0.0596013 2.7954 1.47812 3.07813 918 frame_0000001145_2.jpg
919 0.977059 -0.0245755 0.156689 -0.142131 1.2318 0.206971 0.412166 919 frame_0000001145_3.jpg
920 0.998125 -0.0529442 -0.01937 -0.023829 2.72132 0.690486 1.34754 920 frame_0000001145_4.jpg
921 0.991023 -0.0704306 0.103051 -0.0478853 0.362478 0.452642 0.565831 921 frame_0000001150_1.jpg
922 0.967408 -0.0359036 -0.241158 0.0683763 2.71568 1.50185 3.17146 922 frame_0000001150_2.jpg
923 0.970257 -0.0103415 0.17413 -0.16785 1.2444 0.124708 0.349712 923 frame_0000001150_3.jpg
924 0.997999 -0.0537861 -0.02761 -0.0184977 2.72348 0.730167 1.35916 924 frame_0000001150_4.jpg
925 0.993175 -0.068592 0.0849712 -0.0409807 0.326945 0.448378 0.563126 925 frame_0000001155_1.jpg
926 0.963276 -0.0325499 -0.256794 0.0713955 2.64099 1.50867 3.28775 926 frame_0000001155_2.jpg
927 0.968673 -0.0215606 0.179477 -0.170279 1.26346 0.0818343 0.381529 927 frame_0000001155_3.jpg
928 0.996639 -0.074749 -0.0252615 -0.0220257 2.77557 0.745561 1.31312 928 frame_0000001155_4.jpg
929 0.995375 -0.0520492 0.0729208 -0.0346772 0.310145 0.431356 0.589273 929 frame_0000001160_1.jpg
930 0.962465 -0.0218552 -0.262 0.0673753 2.66156 1.43472 3.36593 930 frame_0000001160_2.jpg
931 0.972886 -0.0351675 0.16133 -0.161954 1.27809 0.0801821 0.472733 931 frame_0000001160_3.jpg
932 0.996156 -0.0816092 -0.0150254 -0.0280587 2.86272 0.704763 1.23325 932 frame_0000001160_4.jpg
933 0.996803 -0.029475 0.065991 -0.0340703 0.294334 0.407791 0.629313 933 frame_0000001165_1.jpg
934 0.962285 -0.0209126 -0.261825 0.0708393 2.68955 1.47483 3.38821 934 frame_0000001165_2.jpg
935 0.977634 -0.0496864 0.132548 -0.155543 1.27691 0.0627295 0.644443 935 frame_0000001165_3.jpg
936 0.997149 -0.0699255 -0.0109646 -0.0261721 2.91933 0.667944 1.19802 936 frame_0000001165_4.jpg
937 0.997059 -0.0158793 0.0656131 -0.0362829 0.291806 0.388892 0.642043 937 frame_0000001170_1.jpg
938 0.960261 -0.0294136 -0.266886 0.0761914 2.67226 1.55585 3.39491 938 frame_0000001170_2.jpg
939 0.984583 -0.0415616 0.0833731 -0.148046 1.29776 0.132923 0.677605 939 frame_0000001170_3.jpg
940 0.997985 -0.0591071 -0.0149821 -0.0175532 2.94707 0.681424 1.21158 940 frame_0000001170_4.jpg
941 0.997006 -0.00283813 0.0717523 -0.0286875 0.296496 0.380494 0.646541 941 frame_0000001175_1.jpg
942 0.958426 -0.0258648 -0.271797 0.0829271 2.66089 1.58289 3.44603 942 frame_0000001175_2.jpg
943 0.988764 -0.0287924 0.0657086 -0.131146 1.347 0.188859 0.714835 943 frame_0000001175_3.jpg
944 0.998099 -0.0557995 -0.0245702 -0.00901797 2.93955 0.72112 1.26055 944 frame_0000001175_4.jpg
945 0.996422 0.0135957 0.0782562 -0.0288844 0.297492 0.352757 0.67802 945 frame_0000001180_1.jpg
946 0.968546 -0.0259674 -0.240527 0.0582409 2.9768 1.40877 3.3012 946 frame_0000001180_2.jpg
947 0.994359 -0.0406763 0.0439937 -0.087518 1.28445 0.317569 0.702943 947 frame_0000001180_3.jpg
948 0.997081 -0.0687321 -0.0332187 -0.0014705 2.92869 0.795616 1.29385 948 frame_0000001180_4.jpg
949 0.996522 0.022603 0.0729662 -0.033295 0.282573 0.325435 0.699937 949 frame_0000001185_1.jpg
950 0.978318 -0.00061079 -0.206559 0.0150538 3.31978 0.951893 3.11855 950 frame_0000001185_2.jpg
951 0.99703 -0.0602326 0.00276663 -0.0479064 1.28046 0.467239 0.900929 951 frame_0000001185_3.jpg
952 0.996747 -0.0749539 -0.0296054 0.000262111 3.01031 0.813927 1.25585 952 frame_0000001185_4.jpg
953 0.997518 0.0308701 0.0547898 -0.0316694 0.243131 0.309316 0.713984 953 frame_0000001190_1.jpg
954 0.980954 -0.00248322 -0.194177 0.00426038 3.41053 0.876904 3.03719 954 frame_0000001190_2.jpg
955 0.994649 -0.0664947 0.0307126 -0.0728545 1.42227 0.476165 0.775053 955 frame_0000001190_3.jpg
956 0.997623 -0.0667573 -0.0167946 -0.003194 3.09924 0.762733 1.17656 956 frame_0000001190_4.jpg
957 0.998184 0.0379367 0.0363321 -0.0294906 0.203835 0.295865 0.717941 957 frame_0000001195_1.jpg
958 0.977639 -0.00519737 -0.20831 0.0283231 3.29499 1.07015 3.13662 958 frame_0000001195_2.jpg
959 0.994248 -0.0641461 0.0428838 -0.0742783 1.48635 0.427612 0.809885 959 frame_0000001195_3.jpg
960 0.997593 -0.0668054 -0.0181255 -0.00413889 3.13673 0.745446 1.16648 960 frame_0000001195_4.jpg
961 0.998711 0.0399135 0.0131841 -0.0284484 0.132668 0.288551 0.728081 961 frame_0000001200_1.jpg
962 0.970655 -0.0148465 -0.234131 0.0528372 3.05506 1.31042 3.26426 962 frame_0000001200_2.jpg
963 0.994958 -0.0676694 0.00720909 -0.0736776 1.51202 0.428187 0.982034 963 frame_0000001200_3.jpg
964 0.997092 -0.0709393 -0.0267976 -0.00755779 3.15962 0.720458 1.20783 964 frame_0000001200_4.jpg
965 0.999003 0.0427373 -0.00375061 -0.0123817 0.0732526 0.299494 0.678644 965 frame_0000001205_1.jpg
966 0.957809 -0.0236239 -0.275357 0.0788822 2.73273 1.53649 3.48349 966 frame_0000001205_2.jpg
967 0.996559 -0.0584246 -0.00223592 -0.0587504 1.49473 0.48952 0.985529 967 frame_0000001205_3.jpg
968 0.996587 -0.0722847 -0.0301489 -0.0260908 3.20979 0.58958 1.21612 968 frame_0000001205_4.jpg
969 0.999059 0.0409536 -0.012935 -0.00611497 0.0602348 0.268908 0.677309 969 frame_0000001210_1.jpg
970 0.939351 -0.0281222 -0.322509 0.113213 2.31674 1.78263 3.70145 970 frame_0000001210_2.jpg
971 0.997248 -0.0544817 -0.0240813 -0.0441352 1.44151 0.545948 1.03143 971 frame_0000001210_3.jpg
972 0.997409 -0.0593655 -0.0349188 -0.020788 3.24603 0.58959 1.21706 972 frame_0000001210_4.jpg
973 0.999361 0.0332254 -0.0114717 -0.00641143 -0.000515379 0.316588 0.652947 973 frame_0000001215_1.jpg
974 0.927483 -0.0164568 -0.349114 0.132757 2.09541 1.85173 3.89658 974 frame_0000001215_2.jpg
975 0.998165 -0.04536 -0.0368244 -0.0158962 1.444 0.598513 1.10617 975 frame_0000001215_3.jpg
976 0.997803 -0.0522092 -0.0389809 -0.0119614 3.24603 0.61336 1.24224 976 frame_0000001215_4.jpg
977 0.999738 0.0165247 -0.00600156 -0.0146709 -0.00296904 0.323712 0.637552 977 frame_0000001220_1.jpg
978 0.92614 -0.00852987 -0.348182 0.144783 2.09149 1.89586 3.91296 978 frame_0000001220_2.jpg
979 0.996582 -0.045118 -0.0682415 -0.0114851 1.38135 0.598491 1.17797 979 frame_0000001220_3.jpg
980 0.99707 -0.0482323 -0.0592271 0.00412466 3.22168 0.705879 1.3708 980 frame_0000001220_4.jpg
981 0.999553 0.0138686 0.00311034 -0.0262903 -0.0284083 0.322195 0.629635 981 frame_0000001225_1.jpg
982 0.926554 -0.00207126 -0.346318 0.146822 2.14816 1.89431 3.94871 982 frame_0000001225_2.jpg
983 0.994811 -0.0369899 -0.0927342 -0.0195802 1.38447 0.575824 1.23714 983 frame_0000001225_3.jpg
984 0.995296 -0.0436946 -0.0856511 0.0118621 3.18442 0.73779 1.54009 984 frame_0000001225_4.jpg
985 0.999708 0.00384597 0.00394257 -0.0235433 -0.0714398 0.324307 0.613415 985 frame_0000001230_1.jpg
986 0.928459 -0.00340615 -0.342363 0.144013 2.23668 1.86906 3.93691 986 frame_0000001230_2.jpg
987 0.993367 -0.0514682 -0.097115 -0.0337868 1.40552 0.583433 1.18749 987 frame_0000001230_3.jpg
988 0.99373 -0.0265519 -0.108015 0.0113438 3.14623 0.690953 1.68695 988 frame_0000001230_4.jpg
989 0.999737 0.00453124 -0.017051 -0.0146452 -0.115693 0.248428 0.606526 989 frame_0000001235_1.jpg
990 0.927621 0.0122834 -0.3507 0.127973 2.292 1.66363 4.04634 990 frame_0000001235_2.jpg
991 0.990935 -0.0749527 -0.109448 -0.0212329 1.39207 0.663699 1.18627 991 frame_0000001235_3.jpg
992 0.990684 -0.03537 -0.128985 0.0256292 3.09364 0.812443 1.79583 992 frame_0000001235_4.jpg
993 0.998659 0.0374533 -0.0340847 -0.0107716 -0.200806 0.273454 0.603255 993 frame_0000001240_1.jpg
994 0.927253 -0.00340928 -0.342476 0.151328 2.30139 1.95083 3.9251 994 frame_0000001240_2.jpg
995 0.988339 -0.0818788 -0.12837 0.00163099 1.38686 0.782176 1.27568 995 frame_0000001240_3.jpg
996 0.987316 -0.0427699 -0.14884 0.0350017 3.04121 0.893387 1.89825 996 frame_0000001240_4.jpg
997 0.998835 0.0319347 -0.0158255 -0.0325314 -0.252494 0.338443 0.569477 997 frame_0000001245_1.jpg
998 0.922606 -0.0132576 -0.348025 0.165833 2.25095 2.08403 3.95534 998 frame_0000001245_2.jpg
999 0.9926 -0.0717507 -0.0931597 -0.0303079 1.59113 0.663615 1.25346 999 frame_0000001245_3.jpg
1000 0.984592 -0.0508505 -0.163173 0.036969 3.0188 0.918205 1.96716 1000 frame_0000001245_4.jpg
1001 0.999571 -0.0103187 -0.00485477 -0.026968 -0.248818 0.366899 0.557515 1001 frame_0000001250_1.jpg
1002 0.92116 -0.00768838 -0.355404 0.158406 2.29318 2.01209 4.04924 1002 frame_0000001250_2.jpg
1003 0.991867 -0.0808126 -0.0818213 -0.0545383 1.63978 0.597528 1.19024 1003 frame_0000001250_3.jpg
1004 0.981386 -0.0534208 -0.181282 0.0341255 2.98623 0.898056 2.06156 1004 frame_0000001250_4.jpg
1005 0.999033 -0.0389191 0.0179771 -0.00975522 -0.241773 0.367555 0.532971 1005 frame_0000001255_1.jpg
1006 0.922558 -0.00670148 -0.352887 0.155924 2.36311 2.00204 4.04986 1006 frame_0000001255_2.jpg
1007 0.991611 -0.071915 -0.10373 -0.027844 1.62311 0.66776 1.30872 1007 frame_0000001255_3.jpg
1008 0.977041 -0.0619114 -0.198074 0.0482059 2.92272 1.0133 2.12 1008 frame_0000001255_4.jpg
1009 0.998472 -0.0411404 0.034728 -0.01249 -0.285044 0.366073 0.527459 1009 frame_0000001260_1.jpg
1010 0.919314 -0.0117537 -0.363747 0.149704 2.33564 1.97704 4.10408 1010 frame_0000001260_2.jpg
1011 0.990585 -0.0843686 -0.106068 -0.0193161 1.61388 0.729233 1.29137 1011 frame_0000001260_3.jpg
1012 0.972404 -0.0664724 -0.211546 0.0725204 2.85014 1.18221 2.16223 1012 frame_0000001260_4.jpg
